,revisions
2006-12-31,18.0
2007-12-31,38.0
2008-12-31,30.0
2009-12-31,25.0
2010-12-31,14.0
2011-12-31,0.0
2012-12-31,18.0
2013-12-31,11.0
2014-12-31,11.0
2015-12-31,9.0
