,revisions
2003-12-31,1.0
2004-12-31,1.0
2005-12-31,0.0
2006-12-31,10.0
2007-12-31,30.0
2008-12-31,61.0
2009-12-31,18.0
2010-12-31,27.0
2011-12-31,26.0
2012-12-31,21.0
2013-12-31,9.0
2014-12-31,7.0
