,revisions
2003-12-31,4
2004-12-31,27
2005-12-31,39
2006-12-31,65
2007-12-31,58
2008-12-31,44
2009-12-31,46
2010-12-31,35
2011-12-31,30
2012-12-31,22
2013-12-31,22
2014-12-31,10
2015-12-31,60
