,revisions
2002-12-31,7
2003-12-31,2
2004-12-31,27
2005-12-31,3
2006-12-31,12
2007-12-31,7
2008-12-31,8
2009-12-31,2
2010-12-31,5
2011-12-31,8
2012-12-31,4
2013-12-31,3
2014-12-31,8
