,revisions
2001-12-31,8
2002-12-31,92
2003-12-31,218
2004-12-31,323
2005-12-31,980
2006-12-31,2163
2007-12-31,864
2008-12-31,491
2009-12-31,386
2010-12-31,136
2011-12-31,227
2012-12-31,118
2013-12-31,90
2014-12-31,61
2015-12-31,13
