,revisions
2002-12-31,9
2003-12-31,7
2004-12-31,13
2005-12-31,24
2006-12-31,70
2007-12-31,35
2008-12-31,42
2009-12-31,31
2010-12-31,56
2011-12-31,31
2012-12-31,45
2013-12-31,41
2014-12-31,26
2015-12-31,2
