,revisions
2001-12-31,4
2002-12-31,65
2003-12-31,119
2004-12-31,191
2005-12-31,666
2006-12-31,1256
2007-12-31,552
2008-12-31,334
2009-12-31,273
2010-12-31,120
2011-12-31,207
2012-12-31,105
2013-12-31,83
2014-12-31,58
2015-12-31,12
